transaction_id,user_id,name,card_number,cvv,exp_date,state,city,zip_code
47429,8201616,matt,791046000000000,456,8/23/2024,south carolina,houston,44099
10754,7280200,iman,919607000000000,212,5/15/2022,georgia,miami,74615
69450,307714,john,530980000000000,472,6/16/2024,louisiana,atlanta,77722
92120,9370218,jane,992446000000000,774,6/22/2021,florida,dover,57261
26546,9464722,myah,570075000000000,872,2/10/2023,alabama,houston,64180
86607,7909600,monte,641974000000000,690,3/7/2020,delware,new orleans,33373
60300,6741930,megan,899956000000000,617,4/30/2021,florida,colombia,82864
46038,3027870,iman,678146000000000,111,10/14/2024,texas,los angeles,69914
68538,5952297,ty,600809000000000,828,3/3/2023,michigan,cheyenne,31333
68901,7716828,erica,850116000000000,591,10/28/2023,alabama,dover,72741
81578,1415140,monte,924611000000000,794,1/13/2022,south carolina,los angeles,56561
11527,9464989,myah,623543000000000,158,11/12/2021,florida,detroit,56266
79368,315698,monte,916258000000000,377,9/13/2020,south carolina,houston,89988
91559,1944593,myah,627646000000000,796,5/6/2024,california,houston,49621
77433,263191,jane,851552000000000,683,9/24/2022,alabama,dover,89135
7183,3571914,monte,801833000000000,178,1/18/2020,louisiana,miami,32875
76146,7964720,chris,534177000000000,144,6/25/2024,california,cheyenne,77722
35080,7059519,jane,675968000000000,772,8/4/2021,alabama,los angeles,61282
22491,1772444,ty,791900000000000,231,12/26/2021,california,dover,89666
517,910968,megan,612456000000000,264,1/29/2020,michigan,dover,33881
15224,4917897,erica,647589000000000,246,4/8/2020,georgia,atlanta,32569
35202,83140,john,784086000000000,695,7/19/2023,delware,montgomery,32669
49745,5095602,iman,932224000000000,320,9/28/2020,california,colombia,90201
79156,237323,iman,977309000000000,210,2/22/2022,texas,miami,57146
21406,7156012,ty,558295000000000,319,9/28/2020,texas,los angeles,85167
7709,3005187,erica,976963000000000,774,6/29/2022,louisiana,detroit,81223
62049,250780,myah,672443000000000,125,10/5/2021,georgia,los angeles,77844
23712,7312448,ty,888010000000000,188,5/16/2022,wyoming,atlanta,77092
30216,2897748,myah,700986000000000,473,10/29/2024,california,new orleans,81732
59848,3454098,matt,854163000000000,475,8/26/2024,florida,los angeles,51552
59234,5835659,iman,919258000000000,367,3/3/2024,louisiana,new orleans,57303
53532,5359244,monte,947586000000000,749,12/7/2023,south carolina,miami,55518
54424,4652077,john,952435000000000,793,4/1/2023,delware,cheyenne,72432
45358,484630,ty,701398000000000,145,1/10/2024,california,new orleans,68817
73439,3693669,megan,639360000000000,661,2/25/2024,alabama,dover,83386
82079,2744758,iman,661369000000000,888,7/28/2024,south carolina,dover,88350
85600,9741101,erica,632114000000000,544,6/21/2020,alabama,new orleans,89810
40414,9011571,iman,788205000000000,136,6/11/2022,louisiana,los angeles,64110
23068,9530250,ty,870077000000000,565,4/23/2023,texas,colombia,70267
49377,8225444,iman,595945000000000,128,12/13/2020,florida,atlanta,61930
12134,2220455,megan,924766000000000,688,11/27/2021,texas,cheyenne,34151
3935,6189359,matt,951794000000000,727,7/16/2022,florida,montgomery,59048
13158,8834707,chris,750827000000000,821,10/9/2024,wyoming,colombia,36778
82583,6452243,john,844339000000000,391,5/31/2022,south carolina,colombia,69909
27199,1585909,myah,722529000000000,528,8/5/2021,louisiana,colombia,55131
62263,5060315,matt,826008000000000,787,11/10/2023,california,cheyenne,41863
88949,5145727,erica,882390000000000,535,6/21/2022,california,dover,69061
37691,9389734,matt,634468000000000,651,12/16/2021,south carolina,colombia,65848
71736,2277752,john,738778000000000,862,11/5/2020,louisiana,atlanta,77808
95866,2693001,iman,771730000000000,636,3/21/2020,south carolina,montgomery,37729
82432,6561641,iman,763942000000000,486,2/1/2023,delware,cheyenne,55111
42921,9983104,john,717374000000000,590,7/29/2021,wyoming,houston,47206
84767,7151325,myah,944500000000000,812,12/17/2023,michigan,los angeles,47321
9282,3690050,ty,532018000000000,802,5/13/2022,georgia,montgomery,35094
46792,8632957,jane,763636000000000,499,3/21/2020,michigan,miami,75952
99796,9832715,chris,966552000000000,206,12/5/2020,alabama,los angeles,34344
79969,7601058,ty,991761000000000,825,12/1/2024,california,montgomery,59879
86414,2162737,matt,793692000000000,823,2/10/2022,delware,miami,57554
54040,1404263,myah,952873000000000,590,9/26/2020,california,montgomery,50134
45574,4235169,megan,956316000000000,226,4/9/2023,texas,montgomery,52848
250,413329,matt,578395000000000,458,8/18/2023,california,montgomery,71148
59574,7334424,iman,848817000000000,666,8/17/2020,louisiana,colombia,67559
13397,4560218,monte,622664000000000,362,10/12/2022,louisiana,detroit,61191
60279,719191,chris,592778000000000,150,10/31/2023,michigan,dover,81308
34644,8841400,iman,543575000000000,328,2/27/2020,florida,los angeles,57560
15861,2302826,jane,741170000000000,472,8/23/2024,alabama,houston,41673
80624,4961684,chris,805106000000000,842,11/9/2024,south carolina,dover,34661
3825,4765979,jane,631816000000000,540,4/15/2021,texas,houston,63812
37084,4673537,ty,829477000000000,751,4/13/2024,south carolina,detroit,31315
12282,5739847,monte,660523000000000,643,1/11/2020,georgia,dover,61805
90844,6133602,myah,794548000000000,523,10/1/2022,alabama,los angeles,38521
25930,348536,ty,558440000000000,179,11/11/2023,louisiana,atlanta,56293
18577,1258751,monte,892536000000000,112,9/17/2022,georgia,houston,35581
32840,8864489,ty,697887000000000,441,11/8/2023,delware,miami,83253
4429,6058931,jane,718654000000000,167,6/11/2021,texas,miami,58945
66644,8717346,chris,715280000000000,620,10/30/2023,california,houston,89975
60368,1413963,ty,945766000000000,635,10/17/2023,wyoming,dover,43111
16318,9288354,chris,984445000000000,459,11/6/2022,michigan,cheyenne,79617
53021,3229400,john,986000000000000,570,10/8/2020,california,miami,57941
41108,3996379,erica,551104000000000,482,6/15/2024,florida,colombia,61937
38690,4298418,chris,715167000000000,834,9/8/2021,alabama,houston,80792
24224,6817347,monte,593697000000000,197,2/19/2020,georgia,atlanta,59369
78868,5489122,erica,560813000000000,500,3/17/2022,wyoming,montgomery,39436
42621,4899588,matt,547139000000000,758,7/20/2024,california,cheyenne,75537
41691,365918,myah,805305000000000,376,3/30/2021,alabama,atlanta,77728
45385,8628971,monte,644449000000000,707,9/3/2022,georgia,houston,52906
2419,3551595,megan,904220000000000,646,3/7/2024,texas,miami,78355
27879,8858916,jane,661706000000000,194,2/27/2020,michigan,cheyenne,58543
20398,6220012,myah,865542000000000,184,7/30/2022,texas,houston,61620
97117,5961211,megan,805480000000000,732,11/8/2022,delware,detroit,55799
62129,3361758,monte,954931000000000,749,5/28/2021,delware,miami,82711
9869,1365360,john,831131000000000,814,7/14/2023,wyoming,new orleans,74325
70277,6785126,ty,988631000000000,555,8/9/2020,delware,montgomery,67196
72849,9883805,myah,888588000000000,849,3/19/2023,texas,montgomery,63662
19941,4030001,jane,942444000000000,184,10/20/2020,florida,houston,78403
83385,147167,erica,969535000000000,769,6/18/2021,alabama,atlanta,81996
68087,2213749,iman,669495000000000,472,12/9/2023,florida,cheyenne,65040
52105,5653827,myah,973067000000000,551,8/10/2024,louisiana,colombia,46440
65049,5741040,matt,970910000000000,467,7/4/2023,texas,cheyenne,52900
70116,7529910,jane,753265000000000,264,3/11/2020,wyoming,cheyenne,85863
80696,2234439,jane,564612000000000,362,3/28/2020,delware,houston,31524
2152,8428790,erica,733400000000000,884,5/8/2024,south carolina,los angeles,44176
6473,4083553,monte,619180000000000,871,7/14/2021,georgia,miami,66196
79579,8904765,monte,948613000000000,452,4/2/2023,louisiana,atlanta,64073
23149,5540949,megan,877331000000000,822,8/27/2020,wyoming,new orleans,75273
49618,3316451,chris,812207000000000,691,3/27/2022,texas,houston,33377
31121,5979444,chris,820917000000000,241,8/17/2023,south carolina,miami,79603
39855,5814301,matt,597646000000000,620,5/2/2020,georgia,colombia,81132
11509,2713834,matt,741618000000000,664,1/29/2022,louisiana,atlanta,88726
91428,1908305,ty,944346000000000,369,6/30/2022,michigan,detroit,43944
70683,1066083,iman,806990000000000,736,3/22/2023,alabama,los angeles,48857
83917,5443349,matt,981809000000000,456,5/13/2022,delware,atlanta,80053
83820,570417,monte,899410000000000,247,5/21/2024,south carolina,detroit,57999
39060,1197136,john,730879000000000,874,3/29/2020,wyoming,dover,67155
28926,4459467,monte,751154000000000,175,1/22/2024,south carolina,montgomery,58451
12134,101090,jane,723124000000000,447,12/26/2020,alabama,los angeles,77493
96953,6876318,megan,646211000000000,304,5/2/2024,alabama,houston,88497
78321,8013237,iman,540189000000000,708,2/8/2022,wyoming,los angeles,56900
35108,8911965,chris,833908000000000,761,8/24/2023,texas,miami,80277
58937,3948105,erica,666791000000000,870,9/5/2022,california,miami,35560
73147,2858694,myah,577908000000000,477,9/9/2023,wyoming,miami,75900
48659,1617761,myah,674008000000000,534,8/16/2023,florida,houston,88753
24851,9136353,jane,699210000000000,653,11/13/2023,delware,detroit,73895
10900,3153986,erica,735229000000000,847,5/13/2021,delware,cheyenne,70621
90877,8872771,matt,555923000000000,356,4/12/2020,wyoming,los angeles,53184
4271,6435675,erica,839236000000000,558,11/4/2023,south carolina,miami,70486
63689,841483,monte,600919000000000,764,6/21/2022,delware,dover,55076
64287,6866146,monte,879242000000000,154,3/2/2020,michigan,montgomery,48416
39350,2011141,jane,716642000000000,207,5/29/2023,wyoming,miami,30761
12315,6552312,myah,616978000000000,460,5/23/2020,south carolina,detroit,84272
4404,4241933,jane,949623000000000,756,5/18/2020,texas,montgomery,35982
66975,736778,chris,693780000000000,430,10/13/2023,california,detroit,57522
88145,5421,chris,927326000000000,723,6/28/2022,louisiana,dover,85141
46673,1007455,iman,631846000000000,299,5/3/2021,texas,cheyenne,72440
80130,990649,john,560424000000000,586,2/26/2022,texas,atlanta,43084
98687,3336645,john,808910000000000,360,12/21/2022,wyoming,detroit,44343
50478,2261786,megan,743882000000000,434,11/28/2024,south carolina,detroit,48159
61328,3078805,myah,797806000000000,205,11/7/2021,michigan,new orleans,44280
46287,6658575,john,911168000000000,603,6/23/2022,texas,montgomery,31347
16544,5223833,myah,856574000000000,114,10/7/2024,michigan,miami,86103
91290,7018962,erica,634161000000000,676,9/18/2022,texas,dover,33339
30642,4743864,ty,716787000000000,672,1/23/2020,georgia,cheyenne,69247
43246,5165436,chris,703028000000000,213,6/30/2023,georgia,colombia,86235
25480,8560055,erica,641116000000000,828,5/17/2022,florida,atlanta,52161
53985,1220755,myah,721916000000000,107,9/30/2023,louisiana,houston,63398
39981,3439893,ty,778245000000000,767,7/29/2021,california,miami,79850
53590,8617371,matt,876566000000000,820,2/28/2020,georgia,dover,48708
9096,9716108,john,734922000000000,738,7/29/2021,wyoming,miami,87279
49712,3133283,matt,617237000000000,190,5/10/2020,florida,detroit,44048
424,7183571,matt,762536000000000,367,2/19/2021,florida,miami,89716
86554,1312046,iman,692816000000000,227,12/23/2022,louisiana,atlanta,67662
81755,6040047,jane,917271000000000,705,6/21/2022,texas,miami,82082
41259,6864477,ty,975415000000000,652,10/15/2021,texas,new orleans,57981
52903,3605067,jane,878718000000000,645,10/24/2021,delware,detroit,36558
67331,1185429,myah,593717000000000,115,3/1/2021,california,los angeles,35114
24616,9986325,matt,582357000000000,680,1/6/2022,california,miami,76717
22011,6607415,myah,832922000000000,220,5/1/2023,delware,atlanta,37969
81549,5473279,megan,541834000000000,522,4/6/2021,georgia,dover,31499
90080,2879550,myah,612767000000000,261,11/20/2021,georgia,los angeles,71964
62303,7848462,ty,628214000000000,396,8/12/2021,texas,los angeles,80115
88217,3224394,john,976541000000000,805,11/12/2024,georgia,new orleans,70895
68291,3054917,jane,540581000000000,585,6/25/2024,michigan,atlanta,57591
62050,793375,iman,771750000000000,394,10/21/2023,delware,detroit,48461
76345,1489591,iman,536514000000000,269,8/12/2020,michigan,houston,41524
70980,9155039,iman,935174000000000,200,3/15/2020,california,new orleans,34261
43413,4747805,john,691805000000000,725,2/9/2024,wyoming,atlanta,76519
37133,6952152,chris,730023000000000,693,2/4/2022,california,colombia,64142
18365,1402322,iman,793383000000000,224,2/28/2023,texas,dover,36922
66259,9080163,monte,802733000000000,593,5/30/2020,california,miami,54251
20174,2700258,ty,763279000000000,725,5/5/2022,georgia,dover,37670
54439,3781119,myah,666637000000000,430,3/21/2021,delware,houston,37076
51677,2196374,chris,928286000000000,546,12/16/2024,michigan,los angeles,84515
47469,6116741,erica,762447000000000,390,3/12/2024,louisiana,cheyenne,78773
66438,4563847,matt,724532000000000,232,12/22/2024,georgia,detroit,56182
36933,6046793,erica,652175000000000,378,1/20/2024,south carolina,cheyenne,46655
80363,6617230,john,608894000000000,106,10/29/2023,georgia,detroit,82321
66781,3530132,iman,996544000000000,303,4/30/2021,south carolina,new orleans,73717
41128,1968774,iman,950027000000000,116,5/28/2022,california,atlanta,56887
38151,3529577,iman,844912000000000,799,11/5/2024,michigan,detroit,39889
69759,9637315,jane,750021000000000,476,4/6/2024,south carolina,atlanta,55254
11072,3872438,ty,650895000000000,774,11/24/2021,south carolina,montgomery,32368
64757,4423128,iman,819520000000000,669,9/22/2020,alabama,atlanta,53017
94620,6479357,john,957004000000000,616,6/5/2022,south carolina,montgomery,58768
75724,473520,matt,657073000000000,660,7/23/2023,florida,cheyenne,53015
73949,6707735,jane,560297000000000,574,5/10/2024,texas,dover,68137
12983,7336946,chris,665038000000000,203,3/26/2024,delware,los angeles,60596
44388,9454190,megan,755669000000000,681,5/10/2021,georgia,colombia,64175
93014,4289988,iman,773987000000000,151,2/16/2023,texas,colombia,65848
46091,5450076,matt,772157000000000,298,7/25/2022,delware,montgomery,33042
68598,8684061,erica,799808000000000,531,3/22/2020,california,cheyenne,82167
21361,5675531,iman,666433000000000,684,8/22/2021,california,colombia,85099
35469,4450183,ty,774071000000000,441,7/14/2024,michigan,cheyenne,59100
70008,1009771,john,626251000000000,578,5/29/2023,alabama,detroit,69285
88596,3189304,megan,809822000000000,339,4/4/2023,michigan,houston,72879
42428,3187340,monte,671981000000000,125,12/12/2022,michigan,miami,32151
62407,3642565,matt,826779000000000,238,9/4/2021,california,miami,64765
81550,3520454,megan,529529000000000,404,10/1/2021,louisiana,new orleans,37177
59727,308536,monte,806078000000000,666,5/31/2022,texas,dover,62609
86873,7265365,megan,958722000000000,100,3/26/2021,delware,miami,82401
62476,7753142,ty,559956000000000,532,5/2/2022,georgia,dover,30440
31389,1240955,erica,628375000000000,261,7/7/2022,georgia,dover,33408
26493,9228202,john,828526000000000,323,5/29/2022,georgia,montgomery,43631
83622,6684613,john,922787000000000,239,7/25/2020,california,montgomery,84453
25998,4028138,myah,879121000000000,705,3/17/2021,delware,montgomery,70952
99441,5909460,myah,857907000000000,436,9/16/2023,texas,los angeles,75633
187,2534665,matt,672564000000000,608,11/1/2021,georgia,cheyenne,67664
64302,8182220,iman,729334000000000,299,12/6/2024,alabama,atlanta,43753
70989,7068441,monte,896301000000000,810,4/13/2021,south carolina,atlanta,88876
47430,261064,megan,830225000000000,228,11/9/2021,georgia,detroit,75100
48807,2650159,matt,684120000000000,758,2/14/2020,michigan,cheyenne,63916
61295,6796090,matt,798318000000000,256,11/15/2020,california,detroit,40413
99488,2724472,jane,974410000000000,538,1/21/2023,california,montgomery,86462
98893,3654466,monte,709218000000000,593,5/20/2022,michigan,cheyenne,83397
97444,7510177,chris,610677000000000,229,10/27/2021,louisiana,los angeles,69207
96942,9223305,erica,581861000000000,884,6/21/2023,alabama,montgomery,78147
27110,2831962,monte,785480000000000,258,2/22/2024,georgia,los angeles,57295
73150,5696932,jane,916023000000000,458,10/27/2023,louisiana,atlanta,79484
36536,3560120,monte,866464000000000,660,10/27/2022,wyoming,atlanta,69890
43702,6034517,megan,731079000000000,505,4/7/2024,georgia,cheyenne,61630
18545,1832878,myah,891150000000000,780,2/13/2020,delware,cheyenne,67456
27104,1987649,monte,984011000000000,544,4/12/2023,delware,los angeles,60977
99734,6661250,ty,892859000000000,144,8/30/2022,south carolina,detroit,57188
64906,3462894,chris,733889000000000,787,10/7/2021,wyoming,cheyenne,36908
34240,2180815,jane,947970000000000,610,10/13/2023,south carolina,houston,38011
18015,1520287,john,532985000000000,208,10/17/2022,california,atlanta,72228
73580,7731971,jane,954362000000000,496,2/28/2021,california,colombia,59065
23974,5953090,john,841110000000000,470,5/1/2024,delware,colombia,57730
46733,2430560,iman,932175000000000,848,9/24/2024,georgia,los angeles,74782
61786,1582267,chris,648012000000000,811,3/4/2022,wyoming,dover,88171
37532,4806323,monte,664187000000000,724,7/28/2022,delware,montgomery,38043
68798,8537526,megan,927961000000000,506,2/12/2022,delware,cheyenne,86798
35305,7530555,john,996730000000000,117,6/12/2024,texas,detroit,76549
84692,5362075,myah,703813000000000,790,8/28/2020,delware,montgomery,77726
62975,7207029,chris,843717000000000,863,10/18/2023,louisiana,detroit,58656
79004,5584513,chris,855894000000000,127,4/20/2024,wyoming,new orleans,62963
97759,8002912,iman,879017000000000,204,2/24/2022,michigan,detroit,47763
73326,7778521,myah,551716000000000,361,6/2/2024,georgia,montgomery,31210
64715,5363510,jane,877286000000000,488,7/25/2020,california,new orleans,46497
24665,8097303,jane,811416000000000,778,12/24/2020,georgia,montgomery,37578
3432,9114915,ty,987718000000000,185,1/28/2022,wyoming,houston,44709
80020,2804212,myah,955382000000000,594,4/27/2024,michigan,miami,48127
58310,8513951,megan,753388000000000,344,6/12/2022,michigan,montgomery,57481
47977,4423247,ty,594404000000000,548,3/17/2021,wyoming,montgomery,37767
59025,2848812,jane,612692000000000,477,7/21/2024,florida,miami,42998
21108,497764,megan,793040000000000,350,2/4/2021,michigan,cheyenne,77061
47157,8563622,chris,547753000000000,866,1/12/2022,california,cheyenne,66169
82011,1520815,matt,926480000000000,137,7/5/2020,california,los angeles,34692
46952,7177587,iman,581601000000000,865,1/4/2024,florida,cheyenne,41147
58586,6013456,jane,856336000000000,833,12/21/2023,california,detroit,32859
85047,5652612,iman,755753000000000,845,5/4/2022,michigan,colombia,70376
13766,6206278,matt,943836000000000,541,4/20/2020,michigan,detroit,38569
42493,8746499,chris,715994000000000,698,11/10/2020,georgia,dover,65252
56491,9606233,matt,753131000000000,174,11/19/2020,louisiana,dover,44186
13945,2150317,john,790244000000000,335,11/29/2020,michigan,montgomery,70995
5496,7565701,erica,720466000000000,583,6/13/2023,texas,new orleans,68236
50119,5619711,erica,627335000000000,681,10/22/2023,south carolina,cheyenne,86448
17934,1994437,john,922936000000000,671,7/10/2020,texas,houston,42369
83215,5454388,ty,985964000000000,731,12/21/2022,florida,houston,37450
28776,7428764,ty,907361000000000,141,10/28/2024,michigan,miami,33993
56658,1510784,jane,592881000000000,574,11/5/2024,michigan,houston,40451
94101,5457610,iman,534698000000000,495,9/19/2020,delware,detroit,76436
67883,1759977,jane,820317000000000,348,12/15/2024,florida,new orleans,45117
18460,8612174,jane,572873000000000,758,3/21/2024,alabama,miami,86990
18449,1555235,john,822908000000000,560,9/15/2023,wyoming,cheyenne,59897
3368,3300645,matt,763703000000000,871,2/11/2021,michigan,atlanta,71896
44694,6656335,chris,947908000000000,806,7/29/2023,michigan,atlanta,52361
35107,257526,jane,580722000000000,406,2/29/2024,wyoming,cheyenne,77961
77562,5472211,matt,634055000000000,461,5/1/2021,delware,cheyenne,45369
73787,2912252,matt,803335000000000,427,10/31/2020,texas,cheyenne,79901
76489,2455797,megan,624056000000000,866,12/23/2020,georgia,cheyenne,75784
5868,8683450,erica,760771000000000,390,12/3/2022,florida,new orleans,48675
66013,5552531,jane,976313000000000,662,6/26/2021,texas,colombia,51584
95587,7697977,megan,603642000000000,429,9/9/2020,louisiana,montgomery,44009
27144,7909834,jane,756627000000000,582,9/4/2022,california,detroit,53718
94708,4925779,monte,944466000000000,408,7/27/2022,texas,colombia,83523
96219,6797468,jane,558680000000000,169,9/29/2024,california,dover,83649
29265,3901910,jane,906428000000000,612,10/13/2024,south carolina,atlanta,71797
2277,8386042,monte,609166000000000,773,6/30/2020,south carolina,montgomery,89313
11841,8250028,megan,556124000000000,677,6/27/2022,michigan,miami,77086
61568,6170136,monte,853128000000000,103,9/27/2024,california,montgomery,63126
35451,5762920,iman,764533000000000,839,10/28/2020,delware,miami,59581
3716,6671566,monte,839324000000000,354,8/24/2024,south carolina,colombia,62018
3769,7676864,iman,624602000000000,192,12/4/2023,louisiana,montgomery,66057
52934,5991914,matt,983798000000000,127,4/17/2020,michigan,cheyenne,40959
30060,736578,chris,730764000000000,136,7/10/2021,california,miami,50981
11609,8438025,john,634608000000000,673,1/25/2020,alabama,atlanta,78895
67749,9725204,myah,945898000000000,763,11/10/2023,alabama,miami,50864
8068,7507840,john,654095000000000,273,5/13/2022,georgia,new orleans,32945
53017,9903156,chris,901727000000000,877,3/4/2021,texas,los angeles,79018
14086,5476436,chris,830826000000000,680,3/7/2023,south carolina,new orleans,43185
28730,8045249,erica,890846000000000,230,11/2/2023,texas,detroit,55631
330,2027547,chris,813063000000000,207,11/1/2020,alabama,new orleans,57018
24458,6676441,iman,712818000000000,564,7/4/2024,louisiana,new orleans,75587
53515,8940244,megan,872921000000000,127,12/22/2022,georgia,new orleans,66842
37477,7813941,ty,592837000000000,187,6/23/2023,south carolina,miami,87722
89664,688974,monte,730943000000000,415,9/22/2024,louisiana,cheyenne,78752
68423,2197963,monte,808679000000000,533,11/2/2021,california,colombia,36177
37878,9051415,monte,879845000000000,557,11/6/2024,alabama,houston,35901
18285,1292381,monte,770866000000000,445,3/2/2024,louisiana,colombia,64207
50267,7203934,ty,614753000000000,776,6/18/2023,texas,colombia,59710
41743,8958391,matt,720875000000000,353,7/1/2024,south carolina,colombia,35723
46262,3872553,matt,815621000000000,524,3/19/2020,south carolina,colombia,79293
75430,3984469,ty,556969000000000,752,2/2/2023,wyoming,cheyenne,81889
12436,220274,monte,899055000000000,757,8/28/2024,georgia,dover,53254
1191,6381798,megan,859455000000000,879,9/2/2020,california,dover,36196
92070,3062986,john,539082000000000,280,3/8/2022,delware,houston,72158
33617,8108733,chris,969876000000000,876,7/13/2024,louisiana,los angeles,85471
7318,2482607,megan,850577000000000,211,10/12/2022,texas,atlanta,84978
50779,7947562,jane,960826000000000,175,9/16/2024,texas,miami,33418
99299,6755670,monte,728658000000000,331,5/13/2021,michigan,houston,61048
16229,567992,myah,999581000000000,713,5/26/2022,alabama,colombia,48353
25659,5957347,john,806614000000000,329,9/6/2024,wyoming,colombia,86060
82947,4703348,megan,573757000000000,842,8/4/2022,wyoming,montgomery,83483
20203,8673464,john,823323000000000,588,10/25/2020,wyoming,new orleans,57609
98302,1304503,chris,675363000000000,776,12/13/2024,south carolina,new orleans,57481
75149,1815898,matt,604793000000000,117,9/2/2022,texas,montgomery,53051
63874,3540622,matt,893788000000000,580,9/30/2023,wyoming,cheyenne,59154
63432,291968,monte,565883000000000,501,7/14/2022,texas,miami,67519
99362,1260024,monte,971962000000000,827,8/14/2021,louisiana,atlanta,76011
5807,8910793,erica,603884000000000,375,7/26/2022,texas,detroit,42551
74558,849540,chris,994557000000000,818,12/24/2023,louisiana,cheyenne,81956
38881,7298023,iman,784033000000000,457,8/3/2021,texas,los angeles,59987
68684,8190061,myah,784425000000000,560,2/15/2022,louisiana,cheyenne,39277
48145,8583008,erica,852374000000000,613,1/3/2023,delware,colombia,60675
56869,3050308,erica,644859000000000,679,2/17/2023,south carolina,detroit,73209
94612,9465446,jane,891151000000000,719,11/21/2023,michigan,montgomery,83327
86600,5890945,myah,790547000000000,271,11/13/2022,delware,miami,77006
13712,5741240,myah,636311000000000,548,8/22/2023,texas,atlanta,89277
4906,4341723,monte,959801000000000,396,11/27/2024,michigan,montgomery,46540
86787,8113208,megan,597813000000000,571,11/24/2020,delware,cheyenne,59978
87685,5268379,monte,714687000000000,641,4/6/2020,alabama,dover,68456
30838,4753696,ty,678448000000000,401,3/29/2022,louisiana,atlanta,47678
13689,9639795,erica,960496000000000,477,2/18/2021,texas,new orleans,69454
8073,1594876,matt,599211000000000,550,3/1/2020,michigan,dover,81422
40339,9292665,erica,534315000000000,872,9/18/2020,louisiana,cheyenne,59652
52964,8002276,myah,978670000000000,676,8/8/2021,michigan,new orleans,66192
18472,3388264,iman,675657000000000,457,12/24/2023,wyoming,new orleans,58002
68664,6207153,monte,809423000000000,596,2/21/2023,alabama,houston,84266
90998,1798711,megan,901473000000000,331,8/21/2022,georgia,cheyenne,49649
53982,3855435,iman,703251000000000,735,10/16/2022,georgia,atlanta,57161
71178,4426927,erica,612612000000000,768,3/12/2024,delware,cheyenne,88692
80904,6294816,chris,937130000000000,488,11/30/2022,michigan,atlanta,72874
3206,1203397,ty,687185000000000,135,10/23/2022,alabama,detroit,70145
92007,859775,chris,974767000000000,825,5/28/2020,michigan,colombia,59569
15111,8395548,myah,977607000000000,224,7/22/2020,alabama,dover,47908
78406,9492308,matt,877471000000000,649,4/9/2023,wyoming,houston,42216
13746,917882,monte,765240000000000,549,4/19/2022,wyoming,atlanta,77073
57160,5961363,erica,537454000000000,261,12/1/2023,south carolina,los angeles,82026
97883,9167940,erica,869542000000000,516,4/1/2020,delware,houston,57648
46536,3860927,chris,677799000000000,638,4/6/2024,south carolina,houston,75429
85749,3800343,matt,782020000000000,630,5/15/2024,delware,colombia,32768
78549,4963508,matt,536431000000000,490,4/6/2023,texas,houston,38616
49488,8659701,megan,884853000000000,871,6/8/2021,south carolina,los angeles,41934
46760,3699312,matt,619748000000000,421,1/30/2024,delware,atlanta,68343
27027,1658636,myah,807398000000000,856,10/6/2020,georgia,dover,73398
91253,7590358,ty,873439000000000,251,10/30/2022,texas,new orleans,60861
50872,8007643,john,820013000000000,801,2/14/2021,texas,dover,56410
24557,5784662,ty,995189000000000,671,6/20/2024,wyoming,colombia,34223
72488,4710252,ty,818540000000000,380,4/12/2023,florida,los angeles,74066
45452,5171405,jane,587192000000000,274,8/8/2020,florida,miami,72560
98730,9836625,matt,913850000000000,472,11/14/2020,michigan,houston,75481
78328,1735040,erica,786865000000000,837,6/11/2021,south carolina,atlanta,56762
68477,4830401,megan,602262000000000,695,10/30/2022,wyoming,montgomery,42930
91207,8907044,ty,676119000000000,707,8/1/2020,florida,new orleans,37248
43799,3817281,chris,673771000000000,839,10/22/2024,louisiana,detroit,35258
58708,8991880,myah,756145000000000,443,11/9/2022,louisiana,cheyenne,58571
5715,6944625,jane,752083000000000,156,2/19/2021,michigan,los angeles,75972
21608,8324112,matt,739951000000000,669,2/22/2021,south carolina,houston,37003
83598,6870254,john,932652000000000,664,4/23/2024,louisiana,atlanta,85595
65887,1378082,myah,798294000000000,706,11/6/2022,south carolina,colombia,51389
36902,7037740,ty,936290000000000,868,5/15/2023,florida,miami,40228
31778,4310584,erica,853612000000000,763,1/26/2021,michigan,los angeles,45070
69180,293088,john,880500000000000,862,2/21/2021,texas,miami,42964
36880,7921055,john,777350000000000,495,5/5/2020,louisiana,detroit,76621
2083,1836143,megan,901911000000000,169,5/22/2024,california,miami,35703
36314,6985930,myah,910547000000000,676,5/22/2024,texas,los angeles,88246
92215,8947941,john,635704000000000,579,1/3/2020,texas,atlanta,45467
59802,9135783,matt,622232000000000,420,7/5/2024,michigan,los angeles,86228
72464,5606728,iman,842378000000000,853,3/26/2021,florida,new orleans,67416
80867,4928047,erica,587039000000000,402,6/8/2023,south carolina,houston,49352
46490,6539833,john,828434000000000,142,10/20/2022,california,los angeles,40148
40561,6992815,iman,870334000000000,212,5/23/2024,michigan,cheyenne,47868
28209,3463356,iman,672131000000000,402,3/25/2023,florida,dover,37806
66808,792859,jane,956382000000000,328,6/7/2020,texas,atlanta,48893
86151,5830443,megan,831415000000000,147,2/26/2024,south carolina,montgomery,60965
38238,9972636,erica,556634000000000,340,10/3/2020,delware,detroit,33997
35610,1664134,erica,664445000000000,787,6/25/2020,south carolina,atlanta,54298
85459,440389,chris,594046000000000,716,1/12/2024,wyoming,atlanta,69676
